Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M,Ticker name 3,Ticker name 2,len,Ticker name
352 HK Equity,FORTUNE SUN CHIN,«I__,254522720,1.039999962,,5.050500393,22622321.14,-0.029027898,352,352.HK,3,0352.HK
515 HK Equity,TC ORI LIGHT,_F_i»F_èáî©œ,180451536,0.340000004,,-59.52380753,533608000,-0.153088998,515,515.HK,3,0515.HK
549 HK Equity,JILIN QIFENG-H,©_¨p_®Å…,452979552,0.649999976,50.14205933,-15.58441639,2206772823,0.186908379,549,549.HK,3,0549.HK
527 HK Equity,RUIFENG RENEW,áç_áásøˆá_,1241407104,0.689999998,,-28.12499809,389286315.6,-0.072384302,527,527.HK,3,0527.HK
435 HK Equity,SUNLIGHT REIT,__´œ©__a_£_‘üêÇH¡U¡˜»Ö,6798338560,4.150000095,4.166428566,11.74119282,776417984,0.996056974,435,435.HK,3,0435.HK
813 HK Equity,SHIMAO PROPERTY,´@_Z©__a_£,33614491648,9.680000305,4.621253014,-29.75326157,71255804549,2.184870936,813,813.HK,3,0813.HK
1838 HK Equity,CHINA PROPERTIES,__¡ê_a_£,2894523136,1.600000024,1.89659524,0,88175000,0.843617022,1838,1838.HK,4,1838.HK
691 HK Equity,CHINA SHANSHUI,_s_™_™»d,21254791168,6.289999962,,0,13766741570,-2.311456588,691,691.HK,3,0691.HK
1421 HK Equity,KINGBO STRIKE LT,_uÈ\______´q,1945600000,3.039999962,69.32131195,60,96685853.83,0.043850011,1421,1421.HK,4,1421.HK
3335 HK Equity,DBA TELECOM ASIA,DBA_q¡T(¬éÂw)±±»„,2113026944,2.029999971,3.517896652,0,9289441601,0.598629435,3335,3335.HK,4,3335.HK
2778 HK Equity,CHAMPION REIT,Ça_g_£á~ÇH¡U,22969899008,3.970000029,6.944274426,4.97834444,2276162048,0.571694016,2778,2778.HK,4,2778.HK
998 HK Equity,CITIC BANK-H,__ÇHÈé__,2.90E+11,4.449999809,4.286565781,-11.35458469,3.22E+11,1.069917075,998,998.HK,3,0998.HK
707 HK Equity,CO-PROSPERITY HO,¬—_±¬—å_,762572480,0.248999998,17.41545486,-9.454547882,337890899,-0.004059996,707,707.HK,3,0707.HK
1800 HK Equity,CHINA COM CONS-H,__¡ê´_Ç¯,1.88E+11,8.390000343,7.317813873,5.934346676,4.97E+11,1.191968402,1800,1800.HK,4,1800.HK
3355 HK Equity,ADVANCED SEMIC-H,´__i´b_ƒÅ_,997247552,0.649999976,147.6322632,-26.96629333,874379189.6,0.005715415,3355,3355.HK,4,3355.HK
1880 HK Equity,BELLE INTL,_æ€R,40231292928,4.769999981,6.800960541,-18.04124069,51034322557,0.740233667,1880,1880.HK,4,1880.HK
402 HK Equity,PEACE MAP HOLDIN,_„_U_ì±±»„,1606885888,0.196999997,,-47.46666718,304881008,-0.017015,402,402.HK,3,0402.HK
3308 HK Equity,GOLDEN EAGLE RET,»Ö®N¡î_T_¡_ë,13913256960,8.300000191,11.69841003,-11.32478142,5051557472,0.739580446,3308,3308.HK,4,3308.HK
1899 HK Equity,XINGDA INTL,À__F¡êÈò,2409741312,1.620000005,11.86517906,2.531643152,5847584734,0.143184351,1899,1899.HK,4,1899.HK
2345 HK Equity,SHANGHAI PRIME-H,_W¨Ÿ_¡Ëu_Ö±–,1625263360,1.129999995,7.149888039,-16.91176605,8796227542,0.162121568,2345,2345.HK,4,2345.HK
840 HK Equity,XINJIANG TIANY-H,_„á~ü`_™,379250720,0.730000019,,-6.410250664,822825257.6,-0.016953378,840,840.HK,3,0840.HK
1292 HK Equity,CHANGAN MINSHE-H,»¿_w´ç´ê,1111759104,6.860000134,3.949606895,-14.78260899,7468652549,1.809041213,1292,1292.HK,4,1292.HK
8247 HK Equity,BIOSINO BIO-H,__´ê´_±±´ê»ÇÂ“__,451684608,3.440000057,109.6681671,-6.775067806,380037088.7,0.033503511,8247,8247.HK,4,8247.HK
2880 HK Equity,DALIAN PORT PD-H,_j_s«_,28711004160,3.140000105,25.28105545,-21.49999809,10906607033,0.129527038,2880,2880.HK,4,2880.HK
919 HK Equity,MODERN BEAUTY,_{´NÂŸ¨e,397668256,0.455000013,13.70481968,-8.080806732,818285024,0.033199999,919,919.HK,3,0919.HK
2788 HK Equity,YORKEY OPTICAL,_‘__¡êÈò_}¡ñ,845735040,1.029999971,26.14158821,11.95651627,601236298.1,0.040315469,2788,2788.HK,4,2788.HK
2689 HK Equity,NINE DRAGONS PAP,¬hËsøéá~,25290915840,5.420000076,20.15434265,18.08278656,37882453130,0.281143076,2689,2689.HK,4,2689.HK
3323 HK Equity,CHINA NATL BDG-H,__¡êÇ¯_Ö,18464669696,3.420000076,15.25338554,-8.064515114,1.24E+11,0.234814252,3323,3323.HK,4,3323.HK
2398 HK Equity,GOOD FRIEND INTL,_ê¬ë¡êÈò±±»„,653184000,1.620000005,11.60833359,-11.95652294,1222511801,0.145602497,2398,2398.HK,4,2398.HK
3330 HK Equity,LINGBAO GOLD-H,®F€__Ë»Ö,1160660992,1.5,,-0.662251055,7100598331,-0.738788602,3330,3330.HK,4,3330.HK
474 HK Equity,HAO TIAN DEV,©__„µo¨i_¡_ë,1797439616,0.430000007,2.784711838,0.638299823,75997000,0.154414541,474,474.HK,3,0474.HK
3393 HK Equity,WASION GROUP,Çå_î_¡_ë,3681111552,3.619999886,7.1669631,-52.23590469,3667081384,0.527179613,3393,3393.HK,4,3393.HK
2005 HK Equity,SSY GROUP LTD,´ó´|Ì€_¡_ë,7187207680,2.539999962,18.42996979,26.99999809,2221920960,0.137819,2005,2005.HK,4,2005.HK
3318 HK Equity,CHINA FLAVOR FRA,__¡ê_È_‘_È¨®,1727059456,2.579999924,19.7258091,1.6761446,861462157.8,0.13606087,3318,3318.HK,4,3318.HK
8058 HK Equity,LUOXIN PHARMA-H,Ì_»YÌ€á~,7888224256,12.93999958,13.25054932,4.354838371,4594905241,1.005049549,8058,8058.HK,4,8058.HK
3398 HK Equity,CHINA TING GROUP,µ¯_©_¡_ë,755934464,0.360000014,,-9.999998093,2386174976,-0.01859,3398,3398.HK,4,3398.HK
405 HK Equity,YUEXIU REIT,_V¬q©__£ÇH¡U¡˜»Ö,12117834752,4.260000229,13.86781883,6.141473293,2108196228,0.321418802,405,405.HK,3,0405.HK
2088 HK Equity,XIWANG PROPERTY,_è__ümá~,426653664,0.344999999,,-1.428570032,124616911.6,-0.014991737,2088,2088.HK,4,2088.HK
95 HK Equity,LVGEM CHINA REAL,_–«___¡ê_a_£,10372817920,2.210000038,21.04761887,-8.677687645,1210270056,0.057999997,95,95.HK,2,0095.HK
206 HK Equity,TSC GROUP HOLDIN,TSC _¡_ë,806117056,1.139999986,41.92863846,-22.44898224,1511045952,0.027168586,206,206.HK,3,0206.HK
880 HK Equity,SJM HOLDINGS LTD,ÀD_Í±±»„,27152300032,4.800000191,11.00538826,-13.20072365,49170898944,0.436149999,880,880.HK,3,0880.HK
531 HK Equity,SAMSON HLDG LTD,__üó±±»„,2708812800,0.889999986,,-7.291666031,3373510503,0.007246615,531,531.HK,3,0531.HK
808 HK Equity,PROSPERITY REIT,»l«I_£á~ÇH¡U,4337915904,3,6.237408161,10.91115093,438722992,0.480968997,808,808.HK,3,0808.HK
3336 HK Equity,JU TENG INTL HDG,´¬€è¡êÈò,3337532160,2.980000019,3.860103607,-15.24323273,8936133120,0.772000015,3336,3336.HK,4,3336.HK
2662 HK Equity,FITTEC INTL GRP,Ç__F¡êÈò_¡_ë,1113653120,1.149999976,,-17.8571434,513618016,-0.079999998,2662,2662.HK,4,2662.HK
3339 HK Equity,LONKING,__¡êËs_u,4964916224,1.159999967,37.64536285,2.654864788,5973399959,0.032778523,3339,3339.HK,4,3339.HK
3366 HK Equity,OVERSEAS CHINESE,µ¯_«Ç¡(¬éÂw),1748340864,2.680000067,5.681703568,-16.3359127,7911383213,0.489601979,3366,3366.HK,4,3366.HK
2313 HK Equity,SHENZHOU INTL GP,´îÂw¡êÈò,52252651520,37.34999847,18.73357582,-16.16161728,15578978255,2.075015349,2313,2313.HK,4,2313.HK
3899 HK Equity,CIMC ENRIC HLDG,___¡_wáçÂ“,7184278016,3.710000038,11.6710844,-18.46154022,10171597230,0.331387015,3899,3899.HK,4,3899.HK
496 HK Equity,KASEN INTL HLDGS,´d«è¡êÈò,1828334080,1.210000038,6.725701332,-0.819671333,3997646544,0.188209762,496,496.HK,3,0496.HK
776 HK Equity,JF HOUSEHLD FURN,±_å_¨a©~´ëÇ~,919059200,3.200000048,17.4577198,-28.88888741,394009840,0.1833,776,776.HK,3,0776.HK
96 HK Equity,YUSEI HOLDINGS,¢ç¢‹¢‡¢î¢_,698280000,3.450000048,9.520060539,15.77181339,1359326376,0.377307793,96,96.HK,2,0096.HK
444 HK Equity,SINCEREWATCH HK,´_ÂI€çÀ_______´q,2159040000,0.519999981,,-36.58536911,400311016,-0.0108,444,444.HK,3,0444.HK
359 HK Equity,CHINA HAISHENG,__¡ê¨Ÿ_ƒ»G´€,492432704,0.389999986,13.43152428,-19.58763504,1369051262,0.030822415,359,359.HK,3,0359.HK
471 HK Equity,CMMB VISION,____±±»„,694105472,0.037,,-69.4214859,67193493.32,-0.03320121,471,471.HK,3,0471.HK
3344 HK Equity,ADDCHANCE HOLDIN,_Âøq_¡_ë,585756672,0.829999983,,-41.95804214,961071968,-1.441814974,3344,3344.HK,4,3344.HK
425 HK Equity,MINTH GROUP LTD,±î_ê_¡_ë,24215812096,21.70000076,15.89632225,40.90909958,9435715294,1.421181867,425,425.HK,3,0425.HK
3382 HK Equity,TIANJIN PORT DEV,_„Âz«_µo¨i,6650639872,1.080000043,10.44134045,-16.27906418,20476176384,0.103434997,3382,3382.HK,4,3382.HK
3988 HK Equity,BANK OF CHINA-H,__¡êÈé__,1.06E+12,3.00999999,4.588403225,-13.00578117,9.32E+11,0.675350306,3988,3988.HK,4,3988.HK
8233 HK Equity,CIG YANGTZE PT,__¡ê¡˜Ç¯«__f,1106327168,0.839999974,41.21485519,88.76404572,193430000,0.020381,8233,8233.HK,4,8233.HK
3389 HK Equity,HENGDELI,_‘±o_Q,3250271488,0.680000007,19.19018173,-39.82300949,16419330753,0.037873565,3389,3389.HK,4,3389.HK
8329 HK Equity,SHENZHEN NEPTU-H,_`_`´Ç¨Ÿ___^øSËs´ê»Ç___N,990019968,0.589999974,41.29976654,-10.60606766,870376346.2,0.01457891,8329,8329.HK,4,8329.HK
3383 HK Equity,AGILE PROPERTY,_¨©~_…_a_£,14806439936,3.779999971,8.919001579,-3.183966875,52963245004,0.443088233,3383,3383.HK,4,3383.HK
3368 HK Equity,PARKSON RETAIL,_æ_±_¡_ë,2013422976,0.75999999,,-24.75247574,5068987529,,3368,3368.HK,4,3368.HK
3399 HK Equity,YUEYUN TRANS-H,_s»Füf_B,3415350016,4.269999981,7.231875896,-27.00854683,11702560964,0.623182209,3399,3399.HK,4,3399.HK
2018 HK Equity,AAC TECHNOLOGIES,áççnÂ“__,73618604032,59.95000076,19.91394615,18.59545326,14610633998,3.099779541,2018,2018.HK,4,2018.HK
536 HK Equity,TRADELINK ELECTR,_T©__q,1262805632,1.590000033,15.5138607,-6.813581944,222719000,0.102488998,536,536.HK,3,0536.HK
423 HK Equity,HK ECONOMIC TIME,_È«_ügËô___¿_¡_ë,595608000,1.379999995,11.85475349,-12.65823078,1146525952,0.116409,423,423.HK,3,0423.HK
1068 HK Equity,CHINA YURUN FOOD,ÇB_’__Ç~,2187306752,1.200000048,,-27.27272415,20164864000,-1.632999957,1068,1068.HK,4,1068.HK
1103 HK Equity,SHANGHAI DASHENG,_j´ê_Aá~»ÖÀ€,3612991232,0.709999979,8.398324013,-28.28283119,10539128021,0.089436672,1103,1103.HK,4,1103.HK
2728 HK Equity,YUHUA ENERGY HOL,üëµ¯øˆá_,789101952,1.019999981,,-3.773581505,4735523072,-0.030111998,2728,2728.HK,4,2728.HK
833 HK Equity,ALLTRONICS HLDGS,µ¯¡T,935209984,2.079999924,19.32367134,-0.478468478,886304992,0.107639998,833,833.HK,3,0833.HK
2777 HK Equity,GUANGZHOU R&F -H,«I_O_a_£,31901435904,9.899999619,4.749563694,3.664915323,54417094461,2.156090131,2777,2777.HK,4,2777.HK
2821 HK Equity,ABF-PAIF,¬K«I¡˜»Ö,24096208896,907.3374634,,4.074396498,,,2821,2821.HK,4,2821.HK
2819 HK Equity,ABF-HK BOND INDX,ABF_È«___«I_Å¬_ÇŸ_®¡˜»Ö,2886817536,100.5999985,,-0.654522777,,,2819,2819.HK,4,2819.HK
2028 HK Equity,JOLIMARK HLDGS,ÂMÂŸ±±»„,1000131200,1.600000024,8.744316101,-3.03030014,612277232,0.182976,2028,2028.HK,4,2028.HK
3328 HK Equity,BANKCOMM-H,´__qÈé__,4.03E+11,4.510000229,4.239161015,-17.39926338,4.43E+11,1.09494364,3328,3328.HK,4,3328.HK
3300 HK Equity,CHINA GLASS HLDG,__¡êÂç__,1737741184,0.959999979,,-3.030306101,2428798983,-0.28952703,3300,3300.HK,4,3300.HK
2838 HK Equity,HS FXI50 ETF,Ç’´ê_‘üêÇŸ_®ÇÂ¡˜»Ö¬t_CIII-ùò,136152416,141,,-10.75949383,,,2838,2838.HK,4,2838.HK
3311 HK Equity,CHINA STATE CONS,__¡êÇ¯Àv¡êÈò,40441458688,9.970000267,9.669528961,-25.92867661,37913158656,1.031073987,3311,3311.HK,4,3311.HK
2000 HK Equity,SIM TECH GROUP,±‡¡TÂ“__,895263680,0.349999994,14.09244633,-21.34831429,3197288960,0.024835999,2000,2000.HK,4,2000.HK
462 HK Equity,NATURAL DAIRY NZ,_„µM¬ÅÇ~(ás_è€›),5959321088,2.200000048,,0,29297000,-0.277137005,462,462.HK,3,0462.HK
1088 HK Equity,CHINA SHENHUA-H,__¡êøÇµ¯,3.05E+11,11.76000023,12.88675117,-3.44827652,2.12E+11,0.944896416,1088,1088.HK,4,1088.HK
426 HK Equity,ONE MEDIA GROUP,üUµ¯«CÅ_,465044000,1.159999967,,36.47058105,145538000,-0.067500001,426,426.HK,3,0426.HK
464 HK Equity,KENFORD GRP HLDG,Ç¯_…_¡_ë,467928288,1.049999952,,-13.22314739,548520000,-0.02527,464,464.HK,3,0464.HK
838 HK Equity,EVA PRECISION,È›©M±±»„,1822680192,0.970000029,8.614106178,-29.71014214,3533026048,0.112605996,838,838.HK,3,0838.HK
483 HK Equity,BAUHAUS INTL HLD,´]øE«µ¡êÈò,547396224,1.49000001,6.622222424,-16.29213333,1540923968,0.224999994,483,483.HK,3,0483.HK
482 HK Equity,SANDMARTIN INTL,üt¡¬_B,521287520,0.435000002,,-17.92452431,1627889024,-0.100546001,482,482.HK,3,0482.HK
2889 HK Equity,NICKEL RESOURCES,å“üêá_¡êÈò,675035840,0.244000003,,0,47838540.91,-0.538570432,2889,2889.HK,4,2889.HK
3378 HK Equity,XIAMEN PORT-H,áH»ù¡êÈò«_¡é,3952989952,1.450000048,12.12621307,-23.2804203,8023469381,0.124209294,3378,3378.HK,4,3378.HK
1919 HK Equity,CHINA COSCO HO-H,__¡êÈáÂv,53985705984,2.630000114,,-25.28408813,70872795248,0.038696771,1919,1919.HK,4,1919.HK
8306 HK Equity,CHINA NONFERROUS,__¡ê___‰»Ö€_,352012896,0.201000005,,0,195475077.7,-0.034964435,8306,8306.HK,4,8306.HK
360 HK Equity,NEW FOCUS AUTO T,ásµJåI,1784642432,0.389999986,,-42.64706039,1548208181,-0.029469107,360,360.HK,3,0360.HK
999 HK Equity,I.T LTD,I.T,2241244160,1.850000024,9.818178177,-10.19417095,7345406208,0.188425995,999,999.HK,3,0999.HK
2038 HK Equity,FIH MOBILE LTD,«I«_±d_¡_ë,20760438784,2.630000114,11.4345932,-11.14864635,57765143140,0.22954592,2038,2038.HK,4,2038.HK
1062 HK Equity,CDB INT'L INV,¡ê_},957731072,0.330000013,11.07382584,-10.81080818,105164796,0.038600001,1062,1062.HK,4,1062.HK
868 HK Equity,XINYI GLASS,ÇHüqÂç__,20258150400,5.21999979,9.686955452,14.47368145,11460262912,0.538868994,868,868.HK,3,0868.HK
828 HK Equity,DYNASTY FINE WIN,__«å¡sá~,1797408000,1.440000057,,0,1210869952,-0.042364002,828,828.HK,3,0828.HK
1000 HK Equity,BEIJING MEDIA -H,´_ÇC_‚«C,868163968,4.400000095,90.55149841,-15.70880699,628941325.2,-0.283785605,1000,1000.HK,4,1000.HK
319 HK Equity,CHINA METAL INTE,_ïÂŸ_F,2354536192,2.339999914,7.577776909,4.767410755,2399490761,0.308169309,319,319.HK,3,0319.HK
1175 HK Equity,FU JI FOOD & CAT,_…¡O__Ç~»A¡é,399030272,0.620000005,3.975898027,-6.060608864,1987012733,0.162790061,1175,1175.HK,4,1175.HK
872 HK Equity,TUS INTERNATIONA,ËAùò¬T¬¨_w´____N,640447552,0.689999998,,-33.65384293,194606328,-0.170551002,872,872.HK,3,0872.HK
2369 HK Equity,COOLPAD,ÈÅÂ£_¡_ë,6564083712,1.309999943,2.43060112,-15.28648949,14667865600,0.538961317,2369,2369.HK,4,2369.HK
438 HK Equity,IRICO GROUP NEW,±m_i_q_l,1116174720,0.5,,-5.660372257,1836317222,0.360655936,438,438.HK,3,0438.HK
2678 HK Equity,TEXHONG TEXTILE,_„_iø_å«,6962440704,7.869999886,9.945397377,36.36120987,13038990950,0.823922242,2678,2678.HK,4,2678.HK
2877 HK Equity,CHINA SHINEWAY,øÇÇåÌ€á~,6549839872,7.920000076,8.359656334,-19.83805656,2537910194,0.988329347,2877,2877.HK,4,2877.HK
2823 HK Equity,ISHARES FTSE A50,iShares _w_î«I¨ƒA50__¡êÇŸ_®E,27665121280,9.520000458,,-12.014781,,,2823,2823.HK,4,2823.HK
823 HK Equity,LINK REIT,È‰¨i©__£¡˜»Ö,1.06E+11,47.04999924,5.910804272,1.400857091,8077999872,7.9599998,823,823.HK,3,0823.HK
2371 HK Equity,CHINA CHUANGLIAN,__¡ê__çp±_¬|,1349231488,0.289999992,,42.15686035,119705536.5,-0.08030987,2371,2371.HK,4,2371.HK
487 HK Equity,SUCCESS UNIVERSE,_ê_wË™_y,871988928,0.177000001,,-4.324325085,1010668992,-0.001373,487,487.HK,3,0487.HK
929 HK Equity,IPE GROUP LTD,¡êÈò_‘±K,1775774464,1.690000057,18.33648109,19.01409149,877193984,0.092165999,929,929.HK,3,0929.HK
8317 HK Equity,FINET GROUP LTD,¡]µ¯»Ë,339755776,0.730000019,,-8.749999046,13234000,-0.083865,8317,8317.HK,4,8317.HK
1194 HK Equity,CHINA PRECIOUS M,__¡ê_Q»Ö€_,2796160000,0.229000002,,-22.37287712,746604992,-0.029888999,1194,1194.HK,4,1194.HK
745 HK Equity,CN CULTURE GP,__¡ê¡ê¨a_Œ_®_£á~,520163744,0.052999999,0.875708699,-19.69696999,28763000,0.060522409,745,745.HK,3,0745.HK
2833 HK Equity,HSI ETF-HKD,ùò´êÇŸ_®_W´Ç¡˜»Ö,39000805376,204.8000031,,-8.078994751,,,2833,2833.HK,4,2833.HK
8299 HK Equity,GRAND T G GOLD,_j___ˆ»Ö±±»„,968291136,0.071999997,,0,135859000,-0.00568,8299,8299.HK,4,8299.HK
2379 HK Equity,ZHONGTIAN INTL,___„¡êÈò,369188224,0.899999976,,-25.00000572,4780079.231,-0.036929702,2379,2379.HK,4,2379.HK
2307 HK Equity,KAM HING INTERNA,ËAÀ_¡êÈò,513252224,0.589999974,6.225270271,13.46153736,4152733056,0.067000001,2307,2307.HK,4,2307.HK
1639 HK Equity,AKM INDUSTRIAL C,_w±__Q_êá~,671479616,0.680000007,14.37480164,-25.27472687,671520984,0.047305,1639,1639.HK,4,1639.HK
8053 HK Equity,PIZU GROUP HOLDI,_–Ëu_¡_ë,735387072,0.232999995,,-22.33333778,6033925651,-0.014016479,8053,8053.HK,4,8053.HK
8301 HK Equity,SHENZHEN MINGW-H,_`_`´Ç©œµ¯ÀD_~Â“__,416000000,0.519999981,,147.6190491,33943105.29,-0.005423674,8301,8301.HK,4,8301.HK
2358 HK Equity,JIU RONG HOLD,_[À€±±»„,611800000,0.160999998,,4.545454025,225991000,-0.0102,2358,2358.HK,4,2358.HK
733 HK Equity,HOPEFLUENT GROUP,_X«I_Öá_,1302597632,1.950000048,5.806440353,-10.1382494,2760201984,0.335833997,733,733.HK,3,0733.HK
2343 HK Equity,PACIFIC BASIN,_î´_Âvøè_B,2472465408,1.269999981,,-25.29412079,9770592222,-0.074898589,2343,2343.HK,4,2343.HK
8115 HK Equity,SHANGHAI QINGP-H,_W¨ŸÇC¨œ,288642208,1.539999962,,9.21985817,79133360.49,-0.009349483,8115,8115.HK,4,8115.HK
2331 HK Equity,LI NING CO LTD,_›_ç,6090145792,3.230000019,,-23.09523392,8751503015,0.008991658,2331,2331.HK,4,2331.HK
1116 HK Equity,MAYER HOLDINGS,ÂŸ¬é±±»„,114090328,0.123000003,,0,601774838.4,-0.021431445,1116,1116.HK,4,1116.HK
8250 HK Equity,SILK ROAD ENERGY,µáü™øˆá_,1536362752,0.224000007,,65.92592621,272874000,-0.0245,8250,8250.HK,4,8250.HK
1708 HK Equity,NANJING SAMPLE-H,Çn¬æ_T€_Â“__,5227586048,16.5,,-0.960383236,,,1708,1708.HK,4,1708.HK
8037 HK Equity,RUI KANG PHARMAC,_U±dÌ€á~,187241216,0.284999996,,24.99999809,112402000,-0.219596623,8037,8037.HK,4,8037.HK
700 HK Equity,TENCENT,€è¡T±±»„,1.49E+12,158.5,40.0754509,4.242622852,1.37E+11,4.066824182,700,700.HK,3,0700.HK
2356 HK Equity,DAHSING BANKING,_jásÈé___¡_ë,18562107392,13.23999977,8.427034378,-3.498545885,7558699008,1.571133971,2356,2356.HK,4,2356.HK
2319 HK Equity,MENGNIU DAIRY,ÈX__¬Åá~,47971819520,12.23999977,16.96643829,-3.16456151,60529871727,0.752278471,2319,2319.HK,4,2319.HK
8286 HK Equity,SHANXI CHANGCH-H,»¿Ç¡áL´œ,135898400,0.439999998,,-12,64188482.97,-0.049837661,8286,8286.HK,4,8286.HK
2866 HK Equity,CHINA SHIPPING-H,__¨Ÿ_¡_B,45094666240,1.610000014,,-25.46296501,39287991485,-0.308385494,2866,2866.HK,4,2866.HK
489 HK Equity,DONGFENG MOTOR-H,»F_á_¡_ë»„´Ö,65396350976,7.590000153,4.777387142,-26.73744774,1.56E+11,1.657638297,489,489.HK,3,0489.HK
596 HK Equity,INSPUR INTERNATI,¨___¡êÈò,1171997184,1.299999952,,-8.450704575,971658976,1.00E-04,596,596.HK,3,0596.HK
299 HK Equity,NEW SPORTS GROUP,ásÅ_¬|,2995814400,0.194999993,,-13.71681595,502980000,-0.00599,299,299.HK,3,0299.HK
2618 HK Equity,TCL COMM TECH HL,TCL_q¡T,6560016384,5.159999847,7.324810982,-9.632227898,27422120960,0.704455007,2618,2618.HK,4,2618.HK
77 HK Equity,AMS PUBLIC TRANS,_i«____@´__q,340640000,1.279999971,,-1.538460135,361511008,-0.021500003,77,77.HK,2,0077.HK
568 HK Equity,SHANDONG MOLON-H,_s»F_´Ës,5585247744,2.660000086,,-15.28662395,1985213682,-0.400684973,568,568.HK,3,0568.HK
1160 HK Equity,GRAND INVESTMENT,_j___‘üê,134784000,0.779999971,,-35.00000381,2829000,-0.002870999,1160,1160.HK,4,1160.HK
272 HK Equity,SHUI ON LAND,áç_w©__a_£,15571662848,1.940000057,16.51156998,-8.920189857,7956002857,0.124919907,272,272.HK,3,0272.HK
2300 HK Equity,AMVIG HOLDINGS,ÀDÂ“±±»„,3103016960,3.339999914,12.01183891,3.726704597,3264681984,0.278059004,2300,2300.HK,4,2300.HK
2341 HK Equity,ECOGREEN INTERNA,__©ƒ¡êÈò,870283584,1.610000014,5.757417202,-12.50000095,1853680696,0.294920247,2341,2341.HK,4,2341.HK
2878 HK Equity,SOLOMON SYSTECH,«_»ùÂ“__,767901760,0.310000002,,-19.48051643,549671467,-0.020547489,2878,2878.HK,4,2878.HK
1066 HK Equity,SHANDONG WEIG-H,_s»FÇå¡»,19830329344,4.429999828,15.42920113,-16.88555527,6640919556,0.304903283,1066,1066.HK,4,1066.HK
981 HK Equity,SMIC,__»_¡êÈò,26577106944,0.629999995,81.09882355,-20.25316811,18315396144,0.007750581,981,981.HK,3,0981.HK
2338 HK Equity,WEICHAI POWER-H,ËŒ¨‹¡æ_O,35741478912,8.619999886,21.05773926,0.466200024,90739048207,0.427978787,2338,2338.HK,4,2338.HK
8273 HK Equity,ZHEJIANG PROS-H,¨__À¨i±_,137880000,1.799999952,2.611409426,-12.19512177,80646168.42,0.705734112,8273,8273.HK,4,8273.HK
581 HK Equity,CHINA ORIENTAL,__¡ê»F_è,3400453120,1.159999967,,0,26015888787,-0.318874948,581,581.HK,3,0581.HK
509 HK Equity,CENTURY SUNSHINE,´@Â___´œ,1793211008,0.389999986,5.339978218,-50,2515602048,0.073034002,509,509.HK,3,0509.HK
939 HK Equity,CCB-H,Ç¯_]Èé__,1.15E+12,4.559999943,4.200944424,-14.12429428,1.17E+12,1.118119387,939,939.HK,3,0939.HK
2380 HK Equity,CHINA POWER INTE,__¡ê_q_O,23315871744,3.170000076,4.583425522,-29.24106979,24912214380,0.722698505,2380,2380.HK,4,2380.HK
1212 HK Equity,LIFESTYLE INTL,_Q_…¡êÈò,20064382976,12.52000046,10.56071377,24.93733406,6171393024,1.185526013,1212,1212.HK,4,1212.HK
1265 HK Equity,TIANJIN JINRAN-H,_„ÂzÂzÀU__´ë,1232336256,0.670000017,26.74849701,-12.98700905,1633663886,0.025111538,1265,1265.HK,4,1265.HK
8203 HK Equity,KAISUN ENERGY GR,_ê__øˆá__¡_ë,203493904,0.054000001,,-26.02739334,21060469,-0.024919,8203,8203.HK,4,8203.HK
8148 HK Equity,AURUM PACIFIC CH,_¿Âf__¡ê_¡_ë,189000000,0.25,,-68.33955383,42169000,-0.046279955,8148,8148.HK,4,8148.HK
904 HK Equity,CHINA GREEN HOLD,___–,290917568,0.244000003,,-44.54545212,,-0.472575722,904,904.HK,3,0904.HK
2366 HK Equity,SMI CULTURE,ÂPÂŸ_Œ_®,396928256,0.49000001,,-27.94117546,191390000,0.016000003,2366,2366.HK,4,2366.HK
8279 HK Equity,AGTECH HOLDINGS,¬é_ÍÂ“__±±»„,8398194688,1.710000038,,-15.34653187,272551000,-0.056329001,8279,8279.HK,4,8279.HK
2016 HK Equity,CHINA ZHESHANG B,¨_¡îÈé__,70402015232,3.920000076,6.125183582,,62618385264,0.666326685,2016,2016.HK,4,2016.HK
2280 HK Equity,HC INTERNATIONAL,_zço_™,3853118720,4.210000038,45.27176285,-10.04273129,1128971887,0.097483454,2280,2280.HK,4,2280.HK
2828 HK Equity,HS H-SHARE ETF-H,Ç’´êH»„ÇŸ_®_W´Ç¡˜»Ö,45958803456,83.55000305,,-14.04320431,,,2828,2828.HK,4,2828.HK
2899 HK Equity,ZIJIN MINING-H,µµ»Ö€qá~,70875209728,2.339999914,25.7759037,15.27093315,90740608309,0.095138641,2899,2899.HK,4,2899.HK
2333 HK Equity,GREAT WALL MOT-H,»¿Ç¡¬T¬¨,76736585728,5.630000114,5.380716801,-37.65226746,90250217921,1.091462069,2333,2333.HK,4,2333.HK
8200 HK Equity,SAUSANTONG,__¬_¡—,240389952,0.066,1.799017429,-21.4285717,1601718976,0.036686692,8200,8200.HK,4,8200.HK
1149 HK Equity,ANXIN-CHINA HOLD,__¡ê_w»_,1178480000,0.38499999,,0,191500008,-0.014804001,1149,1149.HK,4,1149.HK
836 HK Equity,CHINA RES POWER,µ¯_’_q_O,61148291072,12.72000027,6.046642303,-15.64986515,71435874304,2.103646934,836,836.HK,3,0836.HK
