Ticker,Short Name,Name,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,EPS T12M
87001 HK Equity,HUI XIAN REIT,匯賢產業信託,19836387328,3.673963785,98.41269684,-3.635880547,4086803508,0.038869056
1252 HK Equity,CHINA TIANRUI GR,中國天瑞集團水泥,5257971200,2.190000057,14.21436977,18.37837982,7655085196,0.161328555
3363 HK Equity,ZHENGYE INTL HLD,正業國際,320000000,0.639999986,4.98989296,-8.571429253,2230390490,0.09679713
3360 HK Equity,FAR EAST HORIZON,遠東宏信,21924720640,5.550000191,6.505908966,-23.02357674,14553703504,0.889248655
1623 HK Equity,HILONG HOLDING,海隆控股,1441972864,0.850000024,7.55879879,-37.0370369,3067369734,0.117522098
3688 HK Equity,TOP SPRING INTL,萊蒙國際,4078483456,3.450000048,6.276207924,-11.53846264,10519689088,0.549694987
8138 HK Equity,TONGRENTANGCM,同仁堂國藥,7575754752,9.050000191,19.87796593,-7.019382477,1001800000,0.455277994
8098 HK Equity,CL GROUP HOLDING,昌利控股,451000000,0.409999996,11.32158852,-1.20481813,76595079,0.036214
8087 HK Equity,CHINA 33 MEDIA,中國三三傳媒,783360000,0.136000007,,30.76923561,103243935.2,-0.031548964
1380 HK Equity,CHINA KINGSTONE,中國金石,276650496,0.075999998,,-49.33333588,4561870.689,-0.071896241
2282 HK Equity,MGM CHINA,美高梅中國,38988001280,10.26000023,12.53197098,5.773200512,17170453504,0.818706006
1231 HK Equity,NEWTON RESOURCES,新礦資源,2480000000,0.620000005,,-17.33333206,4177948.526,-0.013907144
1206 HK Equity,TECHNOVATOR,同方泰德,3020903680,3.789999962,12.50974941,-21.42103386,2082454010,1.23766463
1378 HK Equity,CHINA HONGQIAO,中國宏橋,40799883264,5.619999886,8.104917526,21.90888786,54445636031,0.725818565
1143 HK Equity,CHINA HEALTHCARE,華夏健康產業,3121846272,0.629999995,,-36.68341446,1008561024,-0.00046
1121 HK Equity,BAOFENG MODERN,寶峰時尚,812834688,0.75,,-3.846150398,212347895.6,-0.025685533
2839 HK Equity,CSI MAINLAND REA,標智中證香港上市內地地產指數,11000000,4.400000095,,-23.87543297,,
2817 HK Equity,WISE CSI CONSUMP,標智中證香港上市內地消費指數,8490000,5.659999847,,-11.56250381,,
80 HK Equity,CNEWECON FUND,中國新經濟投資,166892400,0.180000007,0.684563935,-25.61983109,170861136,-0.292137292
816 HK Equity,HUADIAN FUXIN -H,華電福新,14125375488,1.679999948,6.261229992,-24.32432747,18934883710,0.279991851
1323 HK Equity,NEWTREE GROUP,友川集團,267048784,0.284999996,,-89.08045959,436400000,-0.286178991
8265 HK Equity,POWERWELL PACIFI,宏峰太平洋,1993549952,1.299999952,,87.31987762,241242000,-0.0018912
1929 HK Equity,CHOW TAI FOOK JE,周大福,50800001024,5.079999924,11.75055504,1.599998474,63081101312,0.432320014
1829 HK Equity,CHINA MACHINER-H,中國機械工程,20174673920,4.889999866,8.275011063,-14.05975723,25561457719,0.614071775
1089 HK Equity,LEYOU TECH HOLDI,樂遊科技控股,3097958400,1.080000043,,44.00000763,1977034644,-0.034295833
2068 HK Equity,CHALIECO-H,中鋁國際,4394213888,1.649999976,6.728573322,-18.71921158,23996975357,0.255003326
2011 HK Equity,KEE HOLDINGS,開易控股,817431552,1.879999995,193.3957367,-18.26086807,159016000,0.009721
1466 HK Equity,MAN SANG JEWELLE,民生珠寶,434548768,1.360000014,35.97883606,-7.48299408,270708992,0.037799999
8181 HK Equity,KONGSHUMUNION,港深聯合,123292728,0.248999998,66.50640106,44.76743698,366690848,0.003744001
1127 HK Equity,1010 PRINTING GR,匯星印刷,939400000,1.220000029,5.754934311,16.12385178,1754640000,0.211991996
2835 HK Equity,HORIZONS KS200,Horizons KOSPI 200指數ETF,33800000,16.89999962,,-2.199080229,,
1367 HK Equity,HANBO ENT HLDGS,寶企業控股,388800000,0.810000002,,26.56250381,355952000,-0.011
2277 HK Equity,CHUN SING ENG,震昇工程,1946700032,1.889999986,27,119.7674332,808083008,0.07
940 HK Equity,C ANIMAL HEALTH,中國動物保健品,10223147008,5.199999809,32.09679413,0,1282052771,0.172784247
935 HK Equity,DRAGON CROWN GRO,龍翔集團,1486947072,1.340000033,19.28140831,1.515149951,269104000,0.069497
2178 HK Equity,PETRO-KING,百勤油服,690669888,0.519999981,,-23.52941513,631013984,-0.310949985
1112 HK Equity,BIOSTIME INTERNA,合生元,13047587840,20.70000076,42.04172516,29.53693008,5935071412,0.516090051
1555 HK Equity,MIE HOLDINGS COR,MI能源,2321491456,0.790000021,,-24.76189995,1276534230,-0.711232394
958 HK Equity,HUANENG RENEWA-H,華能新能源,22568949760,2.319999933,10.2388134,0,9085297351,0.236483408
1728 HK Equity,CHINA ZHENGTONG,正通汽車,6630601216,3,9.044229507,-15.96638489,36213821470,0.345836982
468 HK Equity,GREATVIEW ASEPTI,紛美包裝,5323412992,3.980000019,14.27568245,13.3903141,2735761333,0.290163426
1831 HK Equity,SHIFANG HLDG,十方控股,748304128,0.620000005,,-73.72881317,82861050.86,-0.2102098
8312 HK Equity,BRILLIANCE WORLD,金滿堂控股,435960000,0.629999995,,0,44531000,-0.0098
1090 HK Equity,DA MING INTERNAT,大明國際,2978662400,2.609999895,,18.63635635,22270385064,-0.270015168
8207 HK Equity,CREDIT CHINA HOL,中國信貸,12938726400,3.130000114,103.5692978,3.300334692,611676777.4,0.031465425
1110 HK Equity,KINGWORLD,金活醫藥集團,784350016,1.25999999,22.87884331,-26.31579208,880841514,0.057422763
1117 HK Equity,CHINA MODERN DAI,現代牧業,7426675200,1.399999976,17.07380676,-30.34825897,5956737055,0.087028985
1086 HK Equity,GOODBABY INTERNA,好孩子國際,5081360384,4.570000172,25.48374557,62.05674744,6951131136,0.178571999
1798 HK Equity,CHINA DATANG C-H,大唐新能源,5818960896,0.800000012,354.9000549,-17.525774,6899459592,0.003068991
3618 HK Equity,CQRC BANK-H,重慶農村商業銀行,34595999744,3.720000029,3.926583767,-20.68230247,44711489473,0.974620161
1091 HK Equity,CITIC DAMENG HOL,中信大錳,1474237312,0.430000007,,-18.86791801,2517000064,-0.289891005
1087 HK Equity,HL TECHNOLOGY GR,泓淋科技,1388400000,1.779999971,28.71465683,-32.83019257,1044636563,0.042985194
3081 HK Equity,VALUEGOLD ETF,價值黃金ETF,648585024,30.45000076,,17.56757164,,
1600 HK Equity,TIAN LUN GAS,天倫燃氣,5754803200,5.699999809,16.0393219,-16.66667175,2775658560,0.370308677
842 HK Equity,LEOCH INTERNATIO,理士國際,1177388160,0.870000005,9.062772751,26.08695793,5339656936,0.098666079
238 HK Equity,EVERGREEN INTERN,長興國際,749572352,0.790000021,,-1.249998808,557378072.5,-0.09899799
1230 HK Equity,YASHILI INT'L,雅士利國際,8067452416,1.700000048,55.19327545,-11.91709328,3402393099,0.032175356
1007 HK Equity,DAQING DAIRY HOL,大慶乳業,1697639936,1.679999948,,0,0,-0.003715077
1913 HK Equity,PRADA,普拉達,66145599488,25.85000038,22.89677048,7.261410713,30341203934,1.108190231
1685 HK Equity,BOER POWER HOLDI,博耳電力,2816519168,3.640000105,4.404968262,-73.27737427,3045910345,0.860495348
1700 HK Equity,SPRINGLAND,華地國際控股,2905260032,1.200000048,5.231958389,-32.96088791,5146614233,0.239938722
8269 HK Equity,WEALTH GLORY,富譽控股,275283968,0.067000002,,-1.470591187,72422000,-0.030753307
1330 HK Equity,DYNAGREEN ENVI-H,綠色動力環保,3605250048,3.450000048,13.23193169,-31.95266342,1552142543,0.271466415
580 HK Equity,SUN KING POWER,賽晶電力電子,1552580992,1.120000005,20.88460541,-11.8110218,965253006.4,0.055849426
3683 HK Equity,GREAT HARVEST MA,榮豐聯合控股,1364914560,1.49000001,,23.14049339,80371850.79,-0.408716805
1963 HK Equity,BANK OF CHONGQ-H,重慶銀行,17886752768,5.71999979,4.129669666,-18.16881371,21052426252,1.444743071
460 HK Equity,SIHUAN PHARM,四環醫藥,17826394112,1.720000029,7.291613579,-60.70367813,3913479115,0.246668017
48 HK Equity,C AUTO INT DECO,中國汽車內飾,396472320,0.238999993,4.432138443,-13.09091377,693159092.1,0.057677657
1029 HK Equity,IRC LTD,鐵貨,744862272,0.120999999,,-36.31578827,635024653.4,-0.782001392
956 HK Equity,CHINA SUNTIEN-H,新天綠色能源,3083583232,0.829999983,15.44660282,-33.06451797,5220144713,0.057276048
3073 HK Equity,SPDR GR CHINA,SPDR富時大中華ETF,290950016,26.45000076,,-7.192979813,,
926 HK Equity,BESUNYEN HOLDING,碧生源,1109993344,0.709999979,8.888433456,-15.23809624,818380679.3,0.082972246
867 HK Equity,CHINA MEDICAL SY,康哲藥業,25369925632,10.19999981,21.31906891,-9.846219063,4382665927,0.498214459
1039 HK Equity,FORTUNET E-COMME,鑫網易商,1195527296,0.779999971,,-19.58763504,210420152.8,-0.636808174
853 HK Equity,MICROPORT SCIENT,微創醫療,5597737984,3.910000086,,5.675676823,2913792003,-0.06620893
975 HK Equity,MONGOL MINING,蒙古礦業公司,907733952,0.097999997,,-44,771335637.3,-0.156885399
2468 HK Equity,TRONY SOLAR,創益太陽能,998350592,0.629999995,,0,2006324080,-0.250787498
2198 HK Equity,CHINA SANJIANG F,中國三江化工,1171862784,1.179999948,,-13.23529911,6113965127,-0.179071801
1308 HK Equity,SITC,海豐國際,11074490368,4.239999771,10.42175102,7.169338703,10626611219,0.406077917
8356 HK Equity,CNC HOLDINGS,中國新華電視,1034114240,0.254999995,,-8.928573608,356744000,-0.014837001
1428 HK Equity,BRIGHT SMART,耀才證券金融,3580174592,2.109999895,10.8149662,-12.0833416,826021984,0.195100002
1698 HK Equity,BOSHIWA INTERNAT,博士蛙國際,3486000128,1.679999948,10.29584694,0,1984417373,0.161375375
640 HK Equity,INFINITY DEVELOP,星謙發展控股有限公司,720159744,1.139999986,14.25178146,-10.39440346,543632000,0.07999
2233 HK Equity,WEST CHINA CEMEN,西部水泥,8402252288,1.549999952,,-3.12500453,4318919713,-0.068868374
2841 HK Equity,ISHARES CON STAP,iShares安碩滬深A股主要消費指,37215004,16.54000092,,-11.17078304,,
3001 HK Equity,ISHARES CONS DIS,iShares安碩滬深A股可選消費指,22560000,15.03999996,,-25.91132736,,
2118 HK Equity,TIAN SHAN DEVE,天山發展控股,2987172352,2.970000029,18.73486328,-3.257325888,2855434704,0.162576842
936 HK Equity,EAGLE LEGEND ASI,鵬程亞洲,1096000000,1.370000005,,-10.45751476,239755000,-0.052233001
1788 HK Equity,GUOTAI JUNAN,國泰君安國際,16948864000,2.440000057,16.4008255,-10.29411602,2278507072,0.148773
1019 HK Equity,CONVOY FINANCIAL,康宏金融,4481668608,0.300000012,,-31.03448105,555271984,-0.1096
1900 HK Equity,CHINA ITS HOLDIN,中國智能交通,1091656448,0.660000026,,-8.333333015,2859091649,-0.20690665
976 HK Equity,CHIHO-TIANDE,齊合天地,9216311296,5.690000057,,10.05802631,3136633088,-0.928082012
1020 HK Equity,SINOREF HOLDINGS,華耐控股,580829312,0.194999993,,-40,356411450.9,-0.159791331
967 HK Equity,SOUND GLOBAL LTD,桑德國際,4488492032,2.980000019,8.312507629,-57.42856979,5037353860,0.374825593
2238 HK Equity,GUANGZHOU AUTO-H,廣汽集團,1.33575E+11,8.550000191,8.221400261,23.73372459,40270119654,1.066611291
312 HK Equity,SHIRBLE DEPARTME,歲寶百貨,1097799936,0.439999998,,-20.00000191,,
951 HK Equity,CHAOWEI POWER,超威動力,5122936832,5,12.78447533,-8.759124756,23260676422,0.406607235
8295 HK Equity,ASIAN CAPITAL HO,卓亞資本,2059288192,0.579999983,138.0952301,52.63157654,36356000,0.0042
1282 HK Equity,CHINA GOLDJOY GR,中國金洋,16161448960,0.75,26.00645065,-27.66739845,711849008,0.028839
2228 HK Equity,CECEP COSTIN NEW,中國節能海東青,1537315584,0.660000026,8.128540993,-28.26086807,1534135141,0.085068824
2128 HK Equity,CHINA LESSO,中國聯塑,12378649600,3.99000001,6.448410988,-23.88032913,18822474779,0.644279389
1682 HK Equity,HIGHLIGHT IOT,高銳中國物聯,545765824,1.049999952,,-12.50000763,262173000,-0.060300002
416 HK Equity,BANK OF JINZHO-H,錦州銀行股份有限公司,32955209728,5.699999809,4.412403107,0.352112353,27342589636,1.344992742
8337 HK Equity,DIRECTEL HOLDING,直通電訊,918187520,0.294999987,,23.43096161,12826000,-0.011579
2188 HK Equity,CHINA TITANS ENE,泰坦能源技術,1165570560,1.25999999,,-33.33333206,240947800.5,-0.036547816
2268 HK Equity,YOUYUAN,優源控股,2550408192,2.150000095,9.628663063,-16.98841095,2099357001,0.232506366
1768 HK Equity,BRACELL,Bracell,3284563456,0.959999979,7.440494061,10.00000095,3440717217,0.128765586
2973 HK Equity,WINSWAY ENTERPRI,永暉控股,2795940096,1.139999986,,-37.10344696,5735319040,-5.717362603
2818 HK Equity,X PING AN CRA50,中國平安CSI RAFI A股50 ETF,8290000,16.57999992,,0,,
2222 HK Equity,NVC LIGHTING,雷士照明,2721749760,0.870000005,,0,4742000493,0.021513166
973 HK Equity,L'OCCITANE INTL,歐舒丹國際公司,19555014656,13.23999977,21.40828133,-11.73333454,11080781642,0.646457467
503 HK Equity,LANSEN PHARMACEU,朗生醫藥,722099968,1.74000001,43.1741066,-18.30986404,723705414.6,0.040256947
877 HK Equity,O-NET TECHNOLOGI,昂納科技集團,1960517504,2.670000076,21.44612694,8.536586761,1135495008,0.124498002
6196 HK Equity,BANK OF ZHENGZHO,鄭州銀行股份有限公司,23203622912,4.360000134,4.328071117,2.347415447,16845086679,1.048847548
1578 HK Equity,BANK OF TIANJIN,天津銀行,44315029504,7.300000191,6.416208744,,32093297202,1.184580701
327 HK Equity,PAX GLOBAL TECHN,百富環球,6800057344,6.090000153,10.88744259,-23.53581619,2870793984,0.559360027
778 HK Equity,FORTUNE REIT,置富產業信託,16243237888,8.579999924,6.48771286,10.81734943,1882480000,1.322499976
3025 HK Equity,DBX CSI CONS DSC,DBX滬深300可選消費指數ETF,81297904,8.770000458,,-22.77453995,,
3049 HK Equity,DBX CSI 300,db x-trackers滬深300 UCITS E,619012544,6.070000172,,-18.15493011,,
2844 HK Equity,DBX CSI FINANCLS,DBX滬深300金融指數ETF,24675000,10.5,,-16.70687866,,
3005 HK Equity,DBX CSI INDUSTRL,DBX滬深300工業指數ETF,14710300,4.300000191,,-29.42600632,,
3052 HK Equity,DBX CSI UTILITY,DBX滬深300公用事業指數ETF,12664260,3.420000076,,-24.23497963,,
3017 HK Equity,DBX CSI ENERGY,DBX滬深300能源指數ETF,12895960,3.079999924,,-15.32620144,,
3063 HK Equity,DBX CSI TRANSPRT,DBX滬深300運輸指數ETF,10985320,2.680000067,,-27.27606964,,
3057 HK Equity,DBX CSI HLTHCARE,DBX滬深300醫藥衛生指數ETF,72243000,13.80000019,,-17.18435287,,
3062 HK Equity,DBX CSI MATERIAL,DBX滬深300原材料指數ETF,14252000,3.5,,-19.22911072,,
2816 HK Equity,DBX CSI REAL EST,DBX滬深300地產指數ETF,21726600,14.69999981,,-20.91981125,,
3061 HK Equity,DBX CSI BANKS,DBX滬深300銀行指數ETF,21537720,10.43999958,,-10.19655704,,
830 HK Equity,FAR EAST GLOBAL,遠東環球,2177100544,1.00999999,30.49516869,-24.06015396,2194896000,0.033120001
1998 HK Equity,FLYKE INTERNATIO,飛克國際,308788000,0.379999995,,0,1242950676,-0.198055287
923 HK Equity,INTEGRATED WASTE,綜合環保集團,708883072,0.147,,-6.962029457,354316000,-0.02936
1280 HK Equity,HUIYIN SMART COM,匯銀智慧社區,1748232064,1.200000048,,23.71134186,2539629965,-0.343090079
1999 HK Equity,MAN WAH HOLDINGS,敏華控股,17532182528,9.119999886,18.45294571,0,7038643968,0.494230017
1299 HK Equity,AIA,友邦保險,5.19934E+11,43.15000153,24.94375801,-6.339818001,1.8045E+11,1.726681778
881 HK Equity,ZHONGSHENG GROUP,中升控股,8779213824,4.090000153,16.42250252,-12.79317474,72918212467,0.260227606
948 HK Equity,Z-OBEE HOLDINGS,融達控股,160164416,0.209999993,,0,4593200.052,-0.00930393
2010 HK Equity,REAL NUTRICEUTIC,瑞年國際,1273582976,0.800000012,1.732531548,1.265821576,2533092205,0.362856296
1938 HK Equity,CHU KONG PETROLE,珠江鋼管,1183036160,1.169999957,44.00540543,-6.400003433,3129950725,0.022269726
1863 HK Equity,CHINA LONGEVITY,中國龍天集團,1168079104,1.370000005,,0,578636470.1,-0.99245385
1966 HK Equity,CHINA SCE PROPER,中駿置業,5478144000,1.600000024,5.027802944,-8.571427345,13209129787,0.332645929
953 HK Equity,MEIKE INTERNATIO,美克國際,1547374848,1.090000033,,19.78022003,182342189.7,-0.110682809
837 HK Equity,CARPENTER TAN,譚木匠,1015000000,4.059999943,7.141932487,-6.880738258,340807398.5,0.592284077
1823 HK Equity,HUAYU EXPRESSWAY,華昱高速,309456000,0.75,,-15.73033619,180624000,-0.437927997
486 HK Equity,UNITED CO RUSAL,俄羅斯鋁業聯合公司,36615163904,2.410000086,8.540072441,1.687772274,62963668138,0.281788523
1006 HK Equity,CHANGSHOUHUA FOO,長壽花食品,1887012352,3.289999962,7.554332733,-31.74274254,3431973273,0.453580082
1822 HK Equity,E-RENTAL CAR CO,宜租互聯網租車,1912005632,0.294999987,,22.91666412,275308726,-0.00173
3046 HK Equity,VALUE CHINA ETF,價值中國ETF,96640000,30.20000076,,-13.46705055,,
1918 HK Equity,SUNAC,融創中國控股,15809656832,4.650000095,4.043601513,-22.49999809,28242020787,1.192187781
1972 HK Equity,SWIREPROPERTIES,太古地產,1.16883E+11,19.97999954,8.312271118,-8.658567429,16447000576,2.40367502
947 HK Equity,MOBI DEVELOPMENT,摩比發展,835285248,1.019999981,7.792080402,-3.773581505,1957724398,0.136580909
1080 HK Equity,SHENGLI OIL&GAS,勝利管道,1178771584,0.360000014,,4.347830772,2414527659,-0.136284174
1866 HK Equity,CHINA XLX FERTIL,中國心連心化肥,2460000000,2.460000038,,-18.19227409,5605870747,0.147960388
465 HK Equity,FUTONG TECHNOLOG,富通科技,327435008,1.052000046,6.828089714,2.6491E-07,3151644377,0.093389743
73 HK Equity,ASIAN CITRUS HOL,亞洲果業,637315328,0.50999999,,-42.69662857,944565764.4,-2.562904754
1638 HK Equity,KAISA GROUP,佳兆業集團,8011267584,1.559999943,2.058819056,0,24423238025,0.808589218
873 HK Equity,CHINA TAIFENG BE,中國泰豐床品,1080000000,1.080000043,11.33260441,0,1974912355,0.101623678
930 HK Equity,CHINA FORESTRY,中國森林,8951822336,2.924999952,,0,258181964.9,-0.47086025
3039 HK Equity,ISHARES CSI MAT,iShares 安碩滬深A股原材料指,7950000,7.949999809,,-10.7744112,,
3006 HK Equity,ISHARES CSI INFR,iShares 安碩滬深A股基建指數E,18020000,9.010000229,,-31.0107193,,
3050 HK Equity,ISHARES CSI ENER,iShares 安碩滬深A股能源指數E,12725000,5.090000153,,-2.303260803,,
2829 HK Equity,ISHARES CSI A FI,iShares 安碩滬深A股金融指數E,72799992,10.39999962,,-18.36734772,,
2846 HK Equity,ISHARES CSI 300,iShares 安碩滬深300 A股指數E,162800000,20.35000038,,-19.88188744,,
389 HK Equity,CHINA TONTINE,通天酒業,513319584,0.254999995,73.45944214,-1.923075199,362238274.2,0.003679649
1928 HK Equity,SANDS CHINA LTD,金沙中國有限公司,2.22321E+11,27.54999924,19.61540031,7.942446232,52873902589,1.401678601
8009 HK Equity,CHI ENGY HOLD,華夏能源控股,395283936,0.182999998,,18.06451416,632308992,-0.027560484
591 HK Equity,CHINA HIGH PRECI,中國高精密,1265750016,1.220000029,,0,249109854.8,-0.109362659
906 HK Equity,CPMC HOLDINGS,中糧包裝,3301923584,3.309999943,9.730295181,-30.89770508,6300185126,0.355669132
1318 HK Equity,GREENS HOLDINGS,格菱控股,784350016,0.629999995,,0,316685620.9,-0.279470381
1628 HK Equity,YUZHOU PROPERTIE,禹洲地產,8089920000,2.119999886,3.999328375,0.952380061,12761026978,0.550898992
891 HK Equity,TRINITY LTD,利邦,1100313216,0.629999995,,-45.21739197,1914053056,-0.050536001
8351 HK Equity,LARRY JEWELRY IN,俊文寶石國際,111222968,0.033,,-5.714286804,174724000,-0.014075
1069 HK Equity,CHINA AGROFOREST,中國農林低碳,1121480960,0.330000013,,80.32788086,11066642.13,-0.026210135
829 HK Equity,SHENGUAN HOLDING,神冠控股,2574828032,0.790000021,7.513244152,-30.08849335,1299075022,0.109549296
1128 HK Equity,WYNN MACAU LTD,永利澳門,56111669248,10.80000019,23.09286118,25.22576332,19096365056,0.467676997
1313 HK Equity,CHINA RES CEMENT,華潤水泥控股,14829768704,2.269999981,41.20080948,-3.813564777,25297970688,0.055096002
1717 HK Equity,AUSNUTRIA,澳優,2932171520,2.349999905,25.35706711,5.85585022,2592365099,0.062114533
8296 HK Equity,SINO-LIFE GROUP,中國生命集團,109890000,0.148000002,,-12.42603397,74192488,-0.014191812
846 HK Equity,MINGFA GROUP INT,明發集團,11516622848,1.889999986,409.4314575,-5.025126934,2771932462,0.005013235
1234 HK Equity,CHINA LILANG LTD,中國利郎,5644946944,4.670000076,7.602239609,-14.52960682,3314566362,0.638909701
